TrackedTotal,Untagged,UObject,CriWare,EngineMisc,Audio,Audio/AudioMixer,EngineMisc/FMsgLogf,Audio/Wwise,Audio/Wwise/Wwise Resource Loader
5773.80,6.24,103.06,135.54,4.09,53.70,9.47,0.13,42.12,0.10,0.00,7.48,25.75,0.12,3774.60,43.31,0.06,5.73,7.61,0.12,0.40,0.09,0.59,0.43,0.00,9.09,0.06,0.00,0.00,7.15,15.57,0.07,0.09,0.45,25.13,42.01,112.76,6.01,0.01,0.00,3.31,0.00,106.18,0.65,0.25,26.75,0.00,3.35,181.31,0.29,0.01,0.00,24.50,0.01,0.04,1.06,0.01,0.08,0.01,0.00,0.07,0.00,0.16,0.16,0.04,0.01,0.10,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.02,53.20,46.70,24.85,9.20,801.24,37.76,10.95,2.59,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.95,0.02,0.02,0.00,0.00,0.00,0.09,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.01,0.00,0.00,80.92,0.00,10450.80,4757.92,10372.89,10525.72,
7095.35,7.61,103.40,135.54,4.44,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3881.26,1003.36,0.06,6.06,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.19,0.00,349.27,3.53,0.25,27.22,0.00,3.34,180.66,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.25,0.25,0.04,0.01,0.13,0.00,0.03,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,9.20,801.24,37.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,83.06,0.00,12073.00,4978.40,10595.80,12147.96,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7091.70,7.61,103.40,135.54,4.38,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3880.64,1003.36,0.06,6.06,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.19,0.00,349.27,3.46,0.25,27.22,0.00,3.34,180.66,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.25,0.25,0.04,0.01,0.13,0.00,0.03,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,9.20,801.24,37.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,80.13,0.00,12090.50,4995.87,10613.19,12165.46,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7094.42,7.62,103.40,135.54,4.39,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3883.16,1003.36,0.06,6.08,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.19,0.00,349.27,3.45,0.25,27.22,0.00,3.34,180.60,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.27,0.27,0.04,0.01,0.13,0.00,0.03,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,9.20,801.24,37.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,80.39,0.00,12103.32,5009.16,10626.60,12178.29,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7105.15,7.62,103.40,135.54,4.38,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3890.02,1003.36,0.06,6.08,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.20,0.00,349.27,3.50,0.25,27.22,0.00,3.34,180.73,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.27,0.27,0.04,0.01,0.13,0.00,0.03,0.03,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,9.20,801.24,37.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,84.06,0.00,12129.76,5028.28,10653.32,12204.73,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7113.09,7.61,103.40,135.54,4.39,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3904.60,1003.36,0.06,6.06,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.20,0.00,349.27,3.53,0.25,27.22,0.00,3.34,180.67,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.25,0.25,0.04,0.01,0.14,0.00,0.03,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,9.20,801.24,37.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,77.49,0.00,12143.33,5023.68,10667.10,12218.30,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7109.86,7.61,103.40,135.54,4.39,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3907.82,1003.36,0.06,6.04,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.21,0.00,349.27,3.29,0.25,27.22,0.00,3.34,180.61,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.10,0.00,0.25,0.25,0.04,0.01,0.13,0.00,0.03,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,3.82,801.24,32.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,81.75,0.00,12145.99,5040.39,10548.17,12220.96,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7102.12,7.61,103.40,135.54,4.39,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3908.26,1003.36,0.06,6.07,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.21,0.00,349.27,3.61,0.25,27.22,0.00,3.34,180.67,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.26,0.26,0.04,0.01,0.13,0.00,0.03,0.03,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,3.82,801.24,32.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,73.15,0.00,12144.92,5034.19,10548.39,12219.88,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7109.09,7.61,103.40,135.54,4.39,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3920.21,1003.37,0.06,6.08,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.20,0.00,349.27,3.60,0.25,27.22,0.00,3.34,180.72,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.28,0.28,0.04,0.01,0.13,0.00,0.03,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,3.82,801.24,32.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,68.11,0.00,12155.91,5041.78,10559.90,12230.87,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7121.39,7.61,103.40,135.54,4.39,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3922.30,1003.37,0.06,6.09,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.20,0.00,349.27,3.60,0.25,27.22,0.00,3.34,180.61,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.28,0.28,0.04,0.01,0.13,0.00,0.03,0.03,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,3.82,801.24,32.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,78.44,0.00,12181.25,5070.18,10585.77,12256.21,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
7126.48,7.61,103.40,135.54,4.39,53.75,9.52,0.13,42.12,0.10,0.00,7.28,25.75,0.12,3923.66,1003.37,0.06,6.09,7.61,0.12,0.40,0.09,0.59,0.43,0.00,7.71,0.06,0.00,0.00,7.18,15.57,0.07,0.09,0.46,25.13,42.01,112.58,6.01,0.01,0.00,2.21,0.00,349.27,3.66,0.25,27.22,0.00,3.34,180.92,0.68,0.01,0.11,24.50,0.01,0.09,3.94,0.09,0.08,0.01,0.00,0.12,0.00,0.28,0.28,0.04,0.01,0.13,0.00,0.03,0.03,0.00,0.00,0.01,0.01,0.00,0.00,0.03,53.20,46.70,24.87,3.82,801.24,32.76,11.05,2.68,4.43,0.00,0.90,3.48,0.00,32.00,3.61,0.03,0.00,0.33,0.41,0.01,0.00,0.14,0.38,0.00,0.00,0.00,0.00,0.00,4.43,0.00,3.96,0.02,0.02,0.00,0.00,0.00,0.12,1.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.01,0.00,0.01,0.05,0.00,0.00,0.00,0.01,0.00,0.00,81.76,0.00,12200.48,5077.32,10604.72,12275.45,4.44,0.06,0.00,0.01,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,
