log_time,frame,PersistentLevel,X,Y,Z,FPS,FPSMs,GameThread,RenderThread,GPUFrame,RHIThreadTime,ActorName,ElapsedTime
2026.07.31-05.08.44:820,352,PL_Level1,0.0,0.0,0.0,58.937103,16.96724,7.402408,5.05923,9.537108,2.27313,,0.820017
2026.07.31-05.08.44:836,354,PL_Level1,0.0,0.0,0.0,59.958199,16.678286,5.839457,5.110882,8.781118,2.084496,,0.836695
2026.07.31-05.08.44:853,356,PL_Level1,0.0,0.0,0.0,59.026153,16.941643,6.790494,5.899325,10.565865,2.587912,,0.853637
2026.07.31-05.08.44:870,358,PL_Level1,0.0,0.0,0.0,59.746527,16.737375,6.677379,5.200656,10.692722,2.301855,,0.870374
2026.07.31-05.08.44:900,360,PL_Level1,0.0,0.0,0.0,33.167148,30.150316,11.5569,8.818905,15.985765,5.939407,,0.900525
2026.07.31-05.08.44:917,362,PL_Level1,0.0,0.0,0.0,59.229618,16.883445,6.637434,4.845522,10.795882,1.980305,,0.917408
2026.07.31-05.08.44:934,364,PL_Level1,0.0,0.0,0.0,59.773214,16.729902,7.16137,4.881148,8.409773,2.207788,,0.934138
2026.07.31-05.08.44:951,366,PL_Level1,0.0,0.0,0.0,56.668499,17.646488,7.6607,4.620555,11.271595,2.283386,,0.951785
2026.07.31-05.08.44:968,368,PL_Level1,0.0,0.0,0.0,58.400269,17.123209,6.438923,5.64167,11.006616,2.642641,,0.968908
2026.07.31-05.08.44:986,370,PL_Level1,0.0,0.0,0.0,58.197334,17.182918,6.568154,5.735171,8.622522,2.576201,,0.986091
2026.07.31-05.08.45:003,372,PL_Level1,0.0,0.0,0.0,57.965255,17.251714,6.456424,4.803562,10.600366,2.835734,,1.003342
2026.07.31-05.08.45:020,374,PL_Level1,0.0,0.0,0.0,58.529086,17.085522,6.799805,4.790433,11.029221,3.33168,,1.020428
2026.07.31-05.08.45:036,376,PL_Level1,0.0,0.0,0.0,61.199974,16.339876,6.835392,5.51362,10.390288,2.100035,,1.036768
2026.07.31-05.08.45:054,378,PL_Level1,0.0,0.0,0.0,57.672105,17.339405,6.464569,4.376414,11.194433,2.935165,,1.054107
2026.07.31-05.08.45:070,380,PL_Level1,0.0,0.0,0.0,60.434078,16.546956,6.338701,4.997938,9.639405,1.696129,,1.070654
2026.07.31-05.08.45:088,382,PL_Level1,0.0,0.0,0.0,56.465675,17.709874,7.846155,5.248632,9.062557,2.235674,,1.088364
2026.07.31-05.08.45:111,384,PL_Level1,0.0,0.0,0.0,43.514013,22.981103,8.155003,7.331263,14.419915,3.363789,,1.111345
2026.07.31-05.08.45:128,386,PL_Level1,0.0,0.0,0.0,59.243265,16.879556,6.685603,4.495687,9.99395,1.740273,,1.128225
2026.07.31-05.08.45:144,388,PL_Level1,0.0,0.0,0.0,59.879298,16.700263,7.033413,5.291196,9.890071,2.70155,,1.144925
2026.07.31-05.08.45:161,390,PL_Level1,0.0,0.0,0.0,60.065134,16.648593,6.077492,4.789357,9.3663,2.794151,,1.161574
2026.07.31-05.08.45:178,392,PL_Level1,0.0,0.0,0.0,60.184146,16.615671,5.8942,5.181954,9.733066,2.902312,,1.178189
2026.07.31-05.08.45:195,394,PL_Level1,0.0,0.0,0.0,58.464373,17.104434,6.222944,4.344689,8.946251,2.594015,,1.195294
2026.07.31-05.08.45:212,396,PL_Level1,0.0,0.0,0.0,58.284775,17.157139,7.581436,5.081477,10.48242,2.75191,,1.212451
2026.07.31-05.08.45:229,398,PL_Level1,0.0,0.0,0.0,60.253623,16.596512,5.824147,5.015882,8.48501,2.316981,,1.229047
2026.07.31-05.08.45:246,400,PL_Level1,0.0,0.0,0.0,58.66558,17.04577,6.287029,4.626778,10.388836,1.774896,,1.246093
2026.07.31-05.08.45:263,402,PL_Level1,0.0,0.0,0.0,57.022414,17.536964,6.192799,4.629098,11.001757,1.928982,,1.26363
2026.07.31-05.08.45:281,404,PL_Level1,0.0,0.0,0.0,57.21696,17.477335,6.310418,4.698737,9.977292,2.892492,,1.281107
2026.07.31-05.08.45:298,406,PL_Level1,0.0,0.0,0.0,57.516212,17.386402,7.163457,4.944938,10.022819,3.469553,,1.298494
2026.07.31-05.08.45:315,408,PL_Level1,0.0,0.0,0.0,59.617197,16.773684,6.276107,4.355807,9.172389,1.703876,,1.315268
2026.07.31-05.08.45:332,410,PL_Level1,0.0,0.0,0.0,59.058739,16.932295,6.89011,5.837104,10.928421,2.637346,,1.3322
2026.07.31-05.08.45:348,412,PL_Level1,0.0,0.0,0.0,59.852071,16.70786,6.833841,4.853623,10.191271,2.925561,,1.348908
2026.07.31-05.08.45:366,414,PL_Level1,0.0,0.0,0.0,58.144321,17.198584,7.480413,5.690959,9.551204,3.141794,,1.366106
2026.07.31-05.08.45:383,416,PL_Level1,0.0,0.0,0.0,58.989501,16.952169,5.941297,5.889891,8.920589,2.619457,,1.383058
2026.07.31-05.08.45:399,418,PL_Level1,0.0,0.0,0.0,59.654224,16.763272,7.297672,4.326157,8.933767,2.715509,,1.399822
2026.07.31-05.08.45:423,420,PL_Level1,0.0,0.0,0.0,42.520146,23.518264,9.687453,7.412179,13.395729,3.990402,,1.42334
2026.07.31-05.08.45:440,422,PL_Level1,0.0,0.0,0.0,59.322353,16.857052,6.174306,5.683202,10.811865,3.133669,,1.440197
2026.07.31-05.08.45:457,424,PL_Level1,0.0,0.0,0.0,57.601554,17.360643,7.418094,5.441232,10.592109,1.948367,,1.457558
2026.07.31-05.08.45:474,426,PL_Level1,0.0,0.0,0.0,58.004869,17.239932,7.508838,5.049621,9.176584,3.320725,,1.474798
2026.07.31-05.08.45:492,428,PL_Level1,0.0,0.0,0.0,57.929631,17.262323,6.480731,5.059719,10.856865,1.771144,,1.49206
2026.07.31-05.08.45:509,430,PL_Level1,0.0,0.0,0.0,56.659078,17.649422,7.798916,4.475715,9.825964,3.240787,,1.509709
2026.07.31-05.08.45:526,432,PL_Level1,0.0,0.0,0.0,59.131738,16.911392,6.687538,5.131932,10.616267,1.820918,,1.526621
2026.07.31-05.08.45:543,434,PL_Level1,0.0,0.0,0.0,57.643492,17.348012,7.118626,6.060603,9.302957,2.072442,,1.543969
2026.07.31-05.08.45:561,436,PL_Level1,0.0,0.0,0.0,58.31056,17.149552,7.690973,5.931529,10.166239,1.721634,,1.561118
2026.07.31-05.08.45:578,438,PL_Level1,0.0,0.0,0.0,58.955106,16.962059,6.54996,4.30904,10.838766,2.451453,,1.57808
2026.07.31-05.08.45:595,440,PL_Level1,0.0,0.0,0.0,58.843928,16.994107,7.329829,5.447966,9.154455,2.267624,,1.595074
2026.07.31-05.08.45:611,442,PL_Level1,0.0,0.0,0.0,59.11037,16.917505,6.459779,4.739887,10.217141,1.972569,,1.611992
2026.07.31-05.08.45:629,444,PL_Level1,0.0,0.0,0.0,57.900781,17.270924,7.425139,5.877277,11.193232,2.506167,,1.629263
2026.07.31-05.08.45:646,446,PL_Level1,0.0,0.0,0.0,57.347873,17.437438,7.150629,4.438028,9.112626,2.445376,,1.6467
2026.07.31-05.08.45:664,448,PL_Level1,0.0,0.0,0.0,57.795691,17.302328,6.430161,5.944862,8.880599,3.058465,,1.664003
2026.07.31-05.08.45:682,450,PL_Level1,0.0,0.0,0.0,55.314892,18.078314,7.075899,6.033594,10.867404,3.42246,,1.682081
2026.07.31-05.08.45:700,452,PL_Level1,0.0,0.0,0.0,55.604071,17.984295,6.865748,4.707397,9.908634,2.972026,,1.700065
2026.07.31-05.08.45:718,454,PL_Level1,0.0,0.0,0.0,55.717803,17.947585,6.42184,4.594266,9.165592,2.018045,,1.718013
2026.07.31-05.08.45:735,456,PL_Level1,0.0,0.0,0.0,56.131407,17.815338,6.28852,5.940895,10.177829,2.307783,,1.735828
2026.07.31-05.08.45:753,458,PL_Level1,0.0,0.0,0.0,58.15072,17.196692,6.614671,4.567025,10.5427,3.290274,,1.753025
2026.07.31-05.08.45:770,460,PL_Level1,0.0,0.0,0.0,56.115028,17.820538,6.271108,5.408352,9.672424,1.940183,,1.770845
2026.07.31-05.08.45:788,462,PL_Level1,0.0,0.0,0.0,56.826645,17.597379,6.450298,6.010816,9.683081,2.475698,,1.788443
2026.07.31-05.08.45:805,464,PL_Level1,0.0,0.0,0.0,59.261877,16.874255,7.129682,5.17609,10.577709,3.277832,,1.805317
2026.07.31-05.08.45:822,466,PL_Level1,0.0,0.0,0.0,56.696339,17.637823,7.422157,5.110089,10.194852,3.440548,,1.822955
2026.07.31-05.08.45:840,468,PL_Level1,0.0,0.0,0.0,58.253314,17.166405,7.276119,5.055534,10.753204,2.422529,,1.840121
2026.07.31-05.08.45:858,470,PL_Level1,0.0,0.0,0.0,55.661579,17.965714,6.857788,4.604823,10.185813,2.995598,,1.858087
2026.07.31-05.08.45:875,472,PL_Level1,0.0,0.0,0.0,56.667525,17.646792,7.746976,6.121235,11.345939,2.570689,,1.875734
2026.07.31-05.08.45:893,474,PL_Level1,0.0,0.0,0.0,55.463089,18.030009,7.38118,5.067612,10.775079,3.161491,,1.893764
2026.07.31-05.08.45:911,476,PL_Level1,0.0,0.0,0.0,56.290834,17.764882,6.441593,4.777622,9.19128,1.832592,,1.911529
2026.07.31-05.08.45:928,478,PL_Level1,0.0,0.0,0.0,57.969982,17.250307,6.285527,4.806017,10.915373,1.973706,,1.928779
2026.07.31-05.08.45:947,480,PL_Level1,0.0,0.0,0.0,54.027607,18.509056,7.761024,6.412228,10.612904,2.98773,,1.947288
2026.07.31-05.08.45:964,482,PL_Level1,0.0,0.0,0.0,57.178279,17.489159,6.42367,4.537188,9.116151,2.15563,,1.964777
2026.07.31-05.08.45:982,484,PL_Level1,0.0,0.0,0.0,56.79035,17.608625,7.056292,5.929358,9.207612,2.933689,,1.982386
2026.07.31-05.08.46:000,486,PL_Level1,0.0,0.0,0.0,55.448728,18.034679,8.100771,5.785243,10.877258,2.436887,,2.000421
2026.07.31-05.08.46:018,488,PL_Level1,0.0,0.0,0.0,54.076235,18.492412,6.479755,6.158009,9.377611,3.488863,,2.018913
2026.07.31-05.08.46:036,490,PL_Level1,0.0,0.0,0.0,56.258106,17.775216,6.250797,6.178483,9.651748,3.233773,,2.036688
2026.07.31-05.08.46:054,492,PL_Level1,0.0,0.0,0.0,55.259545,18.096421,8.130875,6.048104,9.427659,2.701502,,2.054785
2026.07.31-05.08.46:072,494,PL_Level1,0.0,0.0,0.0,56.306012,17.760093,7.254357,6.115479,10.055083,3.148678,,2.072545
2026.07.31-05.08.46:090,496,PL_Level1,0.0,0.0,0.0,55.892391,17.891523,6.489094,4.699987,10.057775,2.274259,,2.090436
2026.07.31-05.08.46:107,498,PL_Level1,0.0,0.0,0.0,58.164359,17.192659,7.560132,5.666337,9.942196,2.56903,,2.107629
2026.07.31-05.08.46:125,500,PL_Level1,0.0,0.0,0.0,55.304259,18.08179,7.920512,5.507127,9.799344,2.165262,,2.125711
2026.07.31-05.08.46:168,502,PL_Level1,0.0,0.0,0.0,23.546231,42.469642,17.141598,12.925617,21.438953,7.903117,,2.16818
2026.07.31-05.08.46:330,504,PL_Level1,0.0,0.0,0.0,6.153184,162.517492,66.98633,55.238421,96.23602,29.628038,,2.330698
2026.07.31-05.08.46:369,506,PL_Level1,0.0,0.0,0.0,25.823342,38.724655,14.611537,13.444441,21.533143,7.366009,,2.369422
2026.07.31-05.08.46:419,508,PL_Level1,0.0,0.0,0.0,20.117237,49.708615,17.649142,15.930807,29.710851,9.332678,,2.419131
2026.07.31-05.08.46:468,510,PL_Level1,0.0,0.0,0.0,20.090154,49.775626,20.380967,14.847763,25.699158,9.754013,,2.468907
2026.07.31-05.08.46:511,512,PL_Level1,0.0,0.0,0.0,23.623395,42.330918,16.063547,12.514729,21.25294,5.19966,,2.511238
2026.07.31-05.08.46:552,514,PL_Level1,0.0,0.0,0.0,24.288779,41.171274,17.142158,11.883436,22.119026,7.953567,,2.552409
2026.07.31-05.08.46:595,516,PL_Level1,0.0,0.0,0.0,23.344298,42.837013,18.575179,12.258235,24.352075,6.730608,,2.595246
2026.07.31-05.08.46:654,518,PL_Level1,0.0,0.0,0.0,16.943208,59.0207,20.76443,17.065876,32.999111,8.395666,,2.654267
2026.07.31-05.08.46:854,520,PL_Level1,0.0,0.0,0.0,5.0,200.0,81.914275,51.795065,124.309077,31.207478,,2.854267
2026.07.31-05.08.46:907,522,PL_Level1,0.0,0.0,0.0,18.897076,52.91824,19.74528,13.639338,29.458296,7.104815,,2.907185
2026.07.31-05.08.46:951,524,PL_Level1,0.0,0.0,0.0,22.705828,44.041556,19.263285,14.445057,25.524996,5.674988,,2.951226
2026.07.31-05.08.47:007,526,PL_Level1,0.0,0.0,0.0,17.728797,56.405407,21.172698,16.617444,33.224327,7.001684,,3.007632
2026.07.31-05.08.47:050,528,PL_Level1,0.0,0.0,0.0,23.338966,42.846799,17.613334,14.699385,21.56371,4.637857,,3.050479
2026.07.31-05.08.47:101,530,PL_Level1,0.0,0.0,0.0,19.580203,51.071993,20.702241,15.894733,29.48233,7.643255,,3.101551
2026.07.31-05.08.47:156,532,PL_Level1,0.0,0.0,0.0,18.152096,55.090057,21.464003,13.966299,30.394544,10.39969,,3.156641
2026.07.31-05.08.47:175,534,PL_Level1,0.0,0.0,0.0,54.448106,18.366112,7.672665,4.880837,10.343647,2.993955,,3.175007
2026.07.31-05.08.47:193,536,PL_Level1,0.0,0.0,0.0,55.138675,18.13609,7.663894,4.907299,9.340868,2.758455,,3.193143
2026.07.31-05.08.47:210,538,PL_Level1,0.0,0.0,0.0,56.78093,17.611547,7.162506,6.121309,10.873775,2.515973,,3.210754
2026.07.31-05.08.47:227,540,PL_Level1,0.0,0.0,0.0,58.061735,17.223047,7.334301,4.682437,11.046184,2.522146,,3.227977
2026.07.31-05.08.47:246,542,PL_Level1,0.0,0.0,0.0,54.218481,18.443895,8.269168,5.562228,9.283556,2.230378,,3.246421
2026.07.31-05.08.47:265,544,PL_Level1,0.0,0.0,0.0,52.019362,19.223611,7.534257,6.605573,11.345889,3.504341,,3.265645
2026.07.31-05.08.47:285,546,PL_Level1,0.0,0.0,0.0,50.213338,19.915027,7.995053,6.924839,12.23931,2.386583,,3.28556
2026.07.31-05.08.47:304,548,PL_Level1,0.0,0.0,0.0,53.721705,18.61445,6.53827,5.093584,10.102456,3.195399,,3.304174
2026.07.31-05.08.47:323,550,PL_Level1,0.0,0.0,0.0,52.010507,19.226884,8.259924,4.901159,11.884778,3.383903,,3.323401
2026.07.31-05.08.47:342,552,PL_Level1,0.0,0.0,0.0,52.517769,19.041174,7.65499,5.05277,11.326705,2.998736,,3.342442
2026.07.31-05.08.47:361,554,PL_Level1,0.0,0.0,0.0,52.134708,19.18108,7.495892,4.916741,12.263891,3.573294,,3.361624
2026.07.31-05.08.47:380,556,PL_Level1,0.0,0.0,0.0,52.754933,18.955573,6.81277,5.108763,12.267113,2.44726,,3.380579
2026.07.31-05.08.47:398,558,PL_Level1,0.0,0.0,0.0,54.479626,18.355486,8.057428,5.632509,9.294335,3.4538,,3.398935
2026.07.31-05.08.47:417,560,PL_Level1,0.0,0.0,0.0,53.032089,18.856508,7.344623,6.434687,10.68675,3.261064,,3.417791
2026.07.31-05.08.47:436,562,PL_Level1,0.0,0.0,0.0,52.475802,19.056402,7.970496,5.787846,11.091744,3.42777,,3.436847
2026.07.31-05.08.47:456,564,PL_Level1,0.0,0.0,0.0,51.078941,19.57754,7.144577,6.119918,10.219701,3.258838,,3.456425
2026.07.31-05.08.47:476,566,PL_Level1,0.0,0.0,0.0,50.040544,19.983796,8.91587,5.399356,10.999938,3.689694,,3.476409
2026.07.31-05.08.47:495,568,PL_Level1,0.0,0.0,0.0,51.744783,19.32562,7.108817,6.378582,12.525845,3.851787,,3.495734
2026.07.31-05.08.47:514,570,PL_Level1,0.0,0.0,0.0,52.316826,19.11431,7.071419,5.959438,9.60369,2.714543,,3.514849
2026.07.31-05.08.47:533,572,PL_Level1,0.0,0.0,0.0,54.974276,18.190326,7.929132,6.119475,10.329853,3.299572,,3.533039
2026.07.31-05.08.47:552,574,PL_Level1,0.0,0.0,0.0,52.444347,19.067832,8.413839,6.576196,11.944056,3.326535,,3.552107
2026.07.31-05.08.47:570,576,PL_Level1,0.0,0.0,0.0,53.651319,18.638871,6.919024,5.308165,10.225009,2.707986,,3.570746
2026.07.31-05.08.47:590,578,PL_Level1,0.0,0.0,0.0,51.358304,19.471048,7.729618,5.044129,11.136851,3.751972,,3.590217
2026.07.31-05.08.47:610,580,PL_Level1,0.0,0.0,0.0,50.261678,19.895874,8.422908,5.423474,12.866798,2.774332,,3.610113
2026.07.31-05.08.47:629,582,PL_Level1,0.0,0.0,0.0,50.525115,19.792137,8.665721,5.814616,11.305893,3.098392,,3.629905
2026.07.31-05.08.47:649,584,PL_Level1,0.0,0.0,0.0,50.820539,19.677084,7.632844,6.78012,10.224964,2.176172,,3.649582
2026.07.31-05.08.47:667,586,PL_Level1,0.0,0.0,0.0,55.038604,18.169066,7.298549,5.22962,9.225492,2.227119,,3.667751
2026.07.31-05.08.47:687,588,PL_Level1,0.0,0.0,0.0,50.553311,19.781098,8.390581,6.469949,12.695756,3.641099,,3.687532
2026.07.31-05.08.47:706,590,PL_Level1,0.0,0.0,0.0,52.984625,18.873399,7.985592,5.738413,10.189209,2.63577,,3.706405
2026.07.31-05.08.47:726,592,PL_Level1,0.0,0.0,0.0,50.316047,19.874375,8.512116,5.331915,11.439881,2.770655,,3.72628
2026.07.31-05.08.47:745,594,PL_Level1,0.0,0.0,0.0,53.013425,18.863147,7.677176,5.320792,9.688211,2.350312,,3.745143
2026.07.31-05.08.47:764,596,PL_Level1,0.0,0.0,0.0,52.141234,19.178679,6.913176,6.047406,10.808111,2.860712,,3.764322
2026.07.31-05.08.47:783,598,PL_Level1,0.0,0.0,0.0,51.27874,19.501259,8.588302,6.187464,12.471364,3.52157,,3.783823
2026.07.31-05.08.47:803,600,PL_Level1,0.0,0.0,0.0,51.404622,19.453504,8.492568,5.709136,11.192806,3.686758,,3.803276
2026.07.31-05.08.47:823,602,PL_Level1,0.0,0.0,0.0,50.437861,19.826376,8.52157,5.409915,12.801302,2.121649,,3.823103
2026.07.31-05.08.47:842,604,PL_Level1,0.0,0.0,0.0,52.045665,19.213896,6.916738,6.190538,10.352934,3.025844,,3.842317
2026.07.31-05.08.47:862,606,PL_Level1,0.0,0.0,0.0,50.652861,19.742221,7.313303,5.268948,11.365237,2.896724,,3.862059
2026.07.31-05.08.47:882,608,PL_Level1,0.0,0.0,0.0,49.457997,20.219177,8.580211,6.948663,12.716439,3.263945,,3.882278
2026.07.31-05.08.47:902,610,PL_Level1,0.0,0.0,0.0,49.342883,20.266347,7.140118,5.447399,11.495839,2.933099,,3.902544
2026.07.31-05.08.47:921,612,PL_Level1,0.0,0.0,0.0,51.484393,19.423362,8.70016,5.064277,10.525969,2.716638,,3.921968
2026.07.31-05.08.47:940,614,PL_Level1,0.0,0.0,0.0,53.562229,18.669873,7.23858,5.59657,11.730679,2.747983,,3.940638
2026.07.31-05.08.47:960,616,PL_Level1,0.0,0.0,0.0,51.404038,19.453724,8.208134,5.874149,10.864583,3.077578,,3.960091
2026.07.31-05.08.47:979,618,PL_Level1,0.0,0.0,0.0,50.95895,19.623638,8.610011,5.903169,11.374027,2.945475,,3.979715
2026.07.31-05.08.47:999,620,PL_Level1,0.0,0.0,0.0,51.540918,19.40206,7.556384,5.69774,12.543026,2.856264,,3.999117
2026.07.31-05.08.48:017,622,PL_Level1,0.0,0.0,0.0,53.048882,18.850539,7.19927,6.587914,9.952566,3.426717,,4.017968
2026.07.31-05.08.48:037,624,PL_Level1,0.0,0.0,0.0,51.399098,19.455594,7.9938,5.809986,10.607386,3.396262,,4.037423
2026.07.31-05.08.48:057,626,PL_Level1,0.0,0.0,0.0,50.436234,19.827016,8.091384,5.904379,10.00591,2.659553,,4.05725
2026.07.31-05.08.48:076,628,PL_Level1,0.0,0.0,0.0,52.697125,18.976367,7.418128,5.544451,10.603532,3.416841,,4.076227
2026.07.31-05.08.48:095,630,PL_Level1,0.0,0.0,0.0,51.668371,19.3542,7.938657,4.967886,10.258259,3.587593,,4.095581
2026.07.31-05.08.48:114,632,PL_Level1,0.0,0.0,0.0,53.318898,18.755076,8.318592,5.800864,11.290654,2.163383,,4.114336
2026.07.31-05.08.48:133,634,PL_Level1,0.0,0.0,0.0,51.282634,19.499778,7.736811,5.319477,10.280248,3.086196,,4.133836
2026.07.31-05.08.48:154,636,PL_Level1,0.0,0.0,0.0,49.166092,20.339221,7.518886,6.381652,12.228385,2.614224,,4.154175
2026.07.31-05.08.48:174,638,PL_Level1,0.0,0.0,0.0,48.948068,20.429815,7.92106,5.211306,11.022321,3.553097,,4.174605
2026.07.31-05.08.48:193,640,PL_Level1,0.0,0.0,0.0,53.47671,18.699729,7.281875,6.5101,10.346236,2.316495,,4.193304
2026.07.31-05.08.48:211,642,PL_Level1,0.0,0.0,0.0,53.588327,18.66078,6.775932,5.540395,10.306892,3.118969,,4.211965
2026.07.31-05.08.48:231,644,PL_Level1,0.0,0.0,0.0,50.738559,19.708877,7.219108,6.694623,11.973394,2.47371,,4.231674
